store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,reorder_gap,safety_stock_gap,stock_to_reorder_ratio,risk_category,risk_score
ST07,SKU02128,441,77,19,2025-07-20,364,422,5.7272727272727275,Low,10
ST12,SKU02997,102,31,14,2025-05-21,71,88,3.2903225806451615,Low,10
ST05,SKU02055,297,55,19,2025-05-19,242,278,5.4,Low,10
ST24,SKU02068,0,25,11,2025-09-11,-25,-11,0.0,Critical,100
ST03,SKU03177,191,62,18,2025-07-21,129,173,3.0806451612903225,Low,10
ST15,SKU00262,202,60,20,2025-05-18,142,182,3.3666666666666667,Low,10
ST06,SKU02657,0,31,13,2025-09-05,-31,-13,0.0,Critical,100
ST25,SKU00721,147,36,11,2025-07-16,111,136,4.083333333333333,Low,10
ST11,SKU04987,520,91,27,2025-06-19,429,493,5.714285714285714,Low,10
ST04,SKU01830,217,51,13,2025-06-15,166,204,4.254901960784314,Low,10
ST14,SKU04504,110,23,7,2025-07-12,87,103,4.782608695652174,Low,10
ST06,SKU04643,152,49,21,2025-06-13,103,131,3.1020408163265305,Low,10
ST26,SKU04329,0,85,42,2025-08-31,-85,-42,0.0,Critical,100
ST26,SKU02114,191,50,10,2025-08-23,141,181,3.82,Low,10
ST19,SKU00906,136,31,8,2025-07-31,105,128,4.387096774193548,Low,10
ST29,SKU03580,244,80,31,2025-07-15,164,213,3.05,Low,10
ST17,SKU00079,0,74,27,2025-09-17,-74,-27,0.0,Critical,100
ST24,SKU01021,0,81,39,2025-09-25,-81,-39,0.0,Critical,100
ST15,SKU03416,121,23,6,2025-07-25,98,115,5.260869565217392,Low,10
ST27,SKU00501,388,86,20,2025-08-26,302,368,4.511627906976744,Low,10
ST01,SKU01303,125,21,4,2025-05-23,104,121,5.9523809523809526,Low,10
ST14,SKU03457,78,24,8,2025-07-31,54,70,3.25,Low,10
ST10,SKU02520,110,35,10,2025-06-14,75,100,3.142857142857143,Low,10
ST10,SKU00305,168,35,10,2025-05-17,133,158,4.8,Low,10
ST29,SKU02533,263,68,27,2025-06-25,195,236,3.8676470588235294,Low,10
ST25,SKU03057,0,93,35,2025-10-03,-93,-35,0.0,Critical,100
ST01,SKU02471,79,22,7,2025-07-12,57,72,3.590909090909091,Low,10
ST20,SKU00498,336,62,21,2025-07-13,274,315,5.419354838709677,Low,10
ST04,SKU04166,0,43,13,2025-09-04,-43,-13,0.0,Critical,100
ST13,SKU01542,146,35,12,2025-06-30,111,134,4.171428571428572,Low,10
ST09,SKU04281,312,95,20,2025-06-30,217,292,3.2842105263157895,Low,10
ST02,SKU00858,596,100,35,2025-08-29,496,561,5.96,Low,10
ST18,SKU01068,341,66,18,2025-07-23,275,323,5.166666666666667,Low,10
ST13,SKU02710,209,47,14,2025-08-24,162,195,4.446808510638298,Low,10
ST07,SKU00155,296,50,20,2025-05-18,246,276,5.92,Low,10
ST07,SKU02141,0,42,16,2025-09-22,-42,-16,0.0,Critical,100
ST17,SKU03583,137,24,10,2025-05-19,113,127,5.708333333333333,Low,10
ST03,SKU01433,120,25,12,2025-06-16,95,108,4.8,Low,10
ST13,SKU04107,102,23,11,2025-06-02,79,91,4.434782608695652,Low,10
ST18,SKU04222,331,62,20,2025-06-01,269,311,5.338709677419355,Low,10
ST11,SKU03014,379,65,31,2025-06-30,314,348,5.8307692307692305,Low,10
ST11,SKU05000,272,55,23,2025-08-30,217,249,4.945454545454545,Low,10
ST26,SKU04571,0,100,35,2025-09-18,-100,-35,0.0,Critical,100
ST29,SKU03822,249,56,17,2025-07-22,193,232,4.446428571428571,Low,10
ST25,SKU04346,0,31,6,2025-09-17,-31,-6,0.0,Critical,100
ST13,SKU00845,0,36,13,2025-08-25,-36,-13,0.0,Critical,100
ST18,SKU01189,0,38,17,2025-09-01,-38,-17,0.0,Critical,100
ST20,SKU03773,144,42,14,2025-08-23,102,130,3.4285714285714284,Low,10
ST08,SKU00501,521,98,43,2025-05-27,423,478,5.316326530612245,Low,10
ST23,SKU01038,86,23,8,2025-08-11,63,78,3.739130434782609,Low,10
ST02,SKU04362,0,97,46,2025-10-01,-97,-46,0.0,Critical,100
ST26,SKU03295,318,58,12,2025-07-09,260,306,5.482758620689655,Low,10
ST10,SKU02533,285,62,26,2025-08-12,223,259,4.596774193548387,Low,10
ST20,SKU04941,489,84,23,2025-06-24,405,466,5.821428571428571,Low,10
ST30,SKU01428,353,65,30,2025-06-01,288,323,5.430769230769231,Low,10
ST30,SKU03414,216,71,21,2025-05-18,145,195,3.0422535211267605,Low,10
ST01,SKU00498,404,70,20,2025-05-24,334,384,5.771428571428571,Low,10
ST25,SKU00855,147,37,11,2025-08-18,110,136,3.972972972972973,Low,10
ST16,SKU01264,146,29,10,2025-06-06,117,136,5.0344827586206895,Low,10
ST19,SKU03484,220,59,15,2025-07-09,161,205,3.7288135593220337,Low,10
ST26,SKU00262,168,47,21,2025-08-30,121,147,3.574468085106383,Low,10
ST22,SKU04987,82,22,4,2025-06-09,60,78,3.727272727272727,Low,10
ST17,SKU04643,86,20,4,2025-06-04,66,82,4.3,Low,10
ST09,SKU03476,0,73,19,2025-10-09,-73,-19,0.0,Critical,100
ST14,SKU01605,242,43,18,2025-06-06,199,224,5.627906976744186,Low,10
ST26,SKU03416,234,71,19,2025-07-31,163,215,3.295774647887324,Low,10
ST27,SKU01803,186,57,15,2025-05-30,129,171,3.263157894736842,Low,10
ST30,SKU03535,0,20,4,2025-10-01,-20,-4,0.0,Critical,100
ST02,SKU03436,117,23,5,2025-07-14,94,112,5.086956521739131,Low,10
ST19,SKU03376,293,62,21,2025-07-31,231,272,4.725806451612903,Low,10
ST03,SKU02614,0,46,16,2025-09-24,-46,-16,0.0,Critical,100
ST20,SKU04244,363,65,16,2025-06-26,298,347,5.584615384615384,Low,10
ST15,SKU01685,0,41,10,2025-08-26,-41,-10,0.0,Critical,100
ST13,SKU03073,418,82,37,2025-08-11,336,381,5.097560975609756,Low,10
ST13,SKU00858,519,91,19,2025-05-20,428,500,5.7032967032967035,Low,10
ST11,SKU02209,513,89,21,2025-05-15,424,492,5.764044943820225,Low,10
ST14,SKU03941,156,26,6,2025-07-23,130,150,6.0,Low,10
ST23,SKU03266,169,32,8,2025-05-13,137,161,5.28125,Low,10
ST21,SKU04654,145,44,17,2025-07-20,101,128,3.2954545454545454,Low,10
ST04,SKU01038,113,27,11,2025-05-24,86,102,4.185185185185185,Low,10
ST05,SKU02660,0,90,30,2025-08-20,-90,-30,0.0,Critical,100
ST24,SKU04888,158,35,17,2025-07-02,123,141,4.514285714285714,Low,10
ST05,SKU00445,0,62,29,2025-09-17,-62,-29,0.0,Critical,100
ST08,SKU04126,0,29,12,2025-08-29,-29,-12,0.0,Critical,100
ST08,SKU01911,224,41,9,2025-06-16,183,215,5.463414634146342,Low,10
ST15,SKU00638,211,42,13,2025-08-22,169,198,5.023809523809524,Low,10
ST23,SKU04663,0,76,20,2025-09-10,-76,-20,0.0,Critical,100
ST18,SKU00155,96,31,11,2025-09-01,65,85,3.096774193548387,Low,10
ST16,SKU03492,200,57,16,2025-05-13,143,184,3.508771929824561,Low,10
ST29,SKU01970,331,74,21,2025-05-14,257,310,4.472972972972973,Low,10
ST22,SKU03014,66,21,6,2025-06-20,45,60,3.142857142857143,Low,10
ST14,SKU03833,186,50,18,2025-07-02,136,168,3.72,Low,10
ST21,SKU00574,194,64,23,2025-07-10,130,171,3.03125,Low,10
ST19,SKU04665,203,46,17,2025-06-18,157,186,4.413043478260869,Low,10
ST24,SKU02794,109,25,6,2025-05-20,84,103,4.36,Low,10
ST13,SKU04362,0,81,38,2025-08-25,-81,-38,0.0,Critical,100
ST18,SKU04706,97,29,13,2025-07-28,68,84,3.3448275862068964,Low,10
ST08,SKU01803,351,73,21,2025-08-01,278,330,4.808219178082192,Low,10
ST20,SKU03089,458,78,31,2025-08-19,380,427,5.871794871794871,Low,10
ST20,SKU00874,149,31,15,2025-05-21,118,134,4.806451612903226,Low,10
ST23,SKU00354,324,77,25,2025-07-28,247,299,4.207792207792208,Low,10
ST23,SKU02340,0,34,12,2025-09-28,-34,-12,0.0,Critical,100
ST01,SKU04244,295,51,10,2025-06-01,244,285,5.784313725490196,Low,10
ST30,SKU04945,118,26,12,2025-07-11,92,106,4.538461538461538,Low,10
ST25,SKU02386,125,38,14,2025-06-30,87,111,3.289473684210526,Low,10
ST23,SKU03737,335,73,33,2025-05-07,262,302,4.589041095890411,Low,10
ST21,SKU02681,82,22,6,2025-07-03,60,76,3.727272727272727,Low,10
ST02,SKU00416,0,71,16,2025-09-16,-71,-16,0.0,Critical,100
ST07,SKU00531,0,79,34,2025-10-01,-79,-34,0.0,Critical,100
ST05,SKU04888,318,66,17,2025-06-26,252,301,4.818181818181818,Low,10
ST20,SKU03210,402,76,37,2025-07-29,326,365,5.2894736842105265,Low,10
ST27,SKU04152,164,46,16,2025-08-08,118,148,3.5652173913043477,Low,10
ST25,SKU01339,416,81,20,2025-08-12,335,396,5.135802469135802,Low,10
ST21,SKU01863,325,62,31,2025-06-13,263,294,5.241935483870968,Low,10
ST12,SKU04783,0,28,6,2025-08-17,-28,-6,0.0,Critical,100
ST10,SKU01970,316,65,19,2025-05-30,251,297,4.861538461538461,Low,10
ST13,SKU03436,87,24,11,2025-08-18,63,76,3.625,Low,10
ST16,SKU04902,327,79,28,2025-05-30,248,299,4.139240506329114,Low,10
ST23,SKU01643,186,36,17,2025-09-02,150,169,5.166666666666667,Low,10
ST21,SKU03031,208,58,27,2025-07-04,150,181,3.586206896551724,Low,10
ST26,SKU01685,0,84,42,2025-09-23,-84,-42,0.0,Critical,100
ST24,SKU03036,190,45,16,2025-08-20,145,174,4.222222222222222,Low,10
ST19,SKU02692,0,32,10,2025-09-04,-32,-10,0.0,Critical,100
ST24,SKU00821,65,21,6,2025-05-27,44,59,3.0952380952380953,Low,10
ST22,SKU02209,292,68,16,2025-05-30,224,276,4.294117647058823,Low,10
ST05,SKU02794,460,95,41,2025-07-21,365,419,4.842105263157895,Low,10
ST30,SKU04019,300,71,35,2025-07-16,229,265,4.225352112676056,Low,10
ST01,SKU03089,151,32,12,2025-07-14,119,139,4.71875,Low,10
ST23,SKU04797,258,83,31,2025-08-30,175,227,3.108433734939759,Low,10
ST04,SKU00354,312,94,32,2025-08-29,218,280,3.3191489361702127,Low,10
ST26,SKU00638,64,20,8,2025-07-29,44,56,3.2,Low,10
ST19,SKU01645,405,79,18,2025-08-19,326,387,5.1265822784810124,Low,10
ST24,SKU03975,279,71,15,2025-05-14,208,264,3.9295774647887325,Low,10
ST29,SKU04319,279,89,21,2025-06-26,190,258,3.134831460674157,Low,10
ST03,SKU00654,437,94,20,2025-06-18,343,417,4.648936170212766,Low,10
ST04,SKU03737,185,60,16,2025-07-31,125,169,3.0833333333333335,Low,10
ST11,SKU04679,172,56,23,2025-05-18,116,149,3.0714285714285716,Low,10
ST21,SKU03152,217,42,19,2025-08-26,175,198,5.166666666666667,Low,10
ST14,SKU01981,243,80,21,2025-08-08,163,222,3.0375,Low,10
ST10,SKU03259,0,42,9,2025-08-17,-42,-9,0.0,Critical,100
ST24,SKU00942,0,51,25,2025-08-26,-51,-25,0.0,Critical,100
ST05,SKU02915,296,98,24,2025-06-29,198,272,3.020408163265306,Low,10
ST10,SKU03030,0,30,13,2025-09-12,-30,-13,0.0,Critical,100
ST05,SKU04901,115,20,10,2025-08-16,95,105,5.75,Low,10
ST08,SKU04381,0,48,20,2025-08-24,-48,-20,0.0,Critical,100
ST27,SKU02408,502,87,20,2025-08-14,415,482,5.7701149425287355,Low,10
ST30,SKU04140,0,76,35,2025-09-17,-76,-35,0.0,Critical,100
ST03,SKU01822,268,76,30,2025-08-10,192,238,3.526315789473684,Low,10
ST04,SKU04905,116,27,8,2025-05-28,89,108,4.296296296296297,Low,10
ST30,SKU01696,428,79,29,2025-08-27,349,399,5.417721518987341,Low,10
ST19,SKU01766,200,55,25,2025-06-15,145,175,3.6363636363636362,Low,10
ST01,SKU04607,121,21,8,2025-06-23,100,113,5.761904761904762,Low,10
ST15,SKU00075,90,24,10,2025-06-23,66,80,3.75,Low,10
ST27,SKU03347,279,84,39,2025-08-17,195,240,3.3214285714285716,Low,10
ST03,SKU00775,394,90,24,2025-09-02,304,370,4.377777777777778,Low,10
ST20,SKU00190,0,54,23,2025-09-25,-54,-23,0.0,Critical,100
ST18,SKU01578,0,92,38,2025-09-27,-92,-38,0.0,Critical,100
ST25,SKU02520,176,40,18,2025-09-02,136,158,4.4,Low,10
ST04,SKU01643,199,54,16,2025-06-30,145,183,3.685185185185185,Low,10
ST11,SKU04571,0,25,11,2025-08-29,-25,-11,0.0,Critical,100
ST28,SKU04215,273,50,12,2025-07-31,223,261,5.46,Low,10
ST04,SKU01414,0,26,11,2025-09-04,-26,-11,0.0,Critical,100
ST26,SKU04142,395,85,21,2025-05-11,310,374,4.647058823529412,Low,10
ST16,SKU02700,365,88,20,2025-08-18,277,345,4.1477272727272725,Low,10
ST30,SKU00649,425,90,40,2025-08-31,335,385,4.722222222222222,Low,10
ST02,SKU00550,537,91,29,2025-07-30,446,508,5.9010989010989015,Low,10
ST05,SKU00821,214,71,28,2025-08-23,143,186,3.0140845070422535,Low,10
ST13,SKU00416,0,63,24,2025-09-30,-63,-24,0.0,Critical,100
ST30,SKU04032,0,91,35,2025-09-26,-91,-35,0.0,Critical,100
ST18,SKU00531,0,74,25,2025-09-03,-74,-25,0.0,Critical,100
ST11,SKU01538,194,61,26,2025-07-05,133,168,3.180327868852459,Low,10
ST28,SKU00953,0,20,6,2025-10-03,-20,-6,0.0,Critical,100
ST24,SKU04217,134,31,13,2025-05-08,103,121,4.32258064516129,Low,10
ST05,SKU03975,297,74,22,2025-06-14,223,275,4.013513513513513,Low,10
ST20,SKU04741,479,100,24,2025-05-28,379,455,4.79,Low,10
ST25,SKU04856,229,51,13,2025-08-12,178,216,4.490196078431373,Low,10
ST28,SKU04107,322,92,29,2025-06-08,230,293,3.5,Low,10
ST17,SKU04443,160,37,12,2025-05-11,123,148,4.324324324324325,Low,10
ST01,SKU01466,0,85,37,2025-08-19,-85,-37,0.0,Critical,100
ST08,SKU02408,519,89,27,2025-06-13,430,492,5.831460674157303,Low,10
ST27,SKU02421,436,92,40,2025-06-19,344,396,4.739130434782608,Low,10
ST30,SKU04153,192,55,12,2025-06-07,137,180,3.4909090909090907,Low,10
ST03,SKU02064,115,20,6,2025-08-14,95,109,5.75,Low,10
ST02,SKU04054,312,78,39,2025-06-01,234,273,4.0,Low,10
ST22,SKU03740,432,100,30,2025-07-12,332,402,4.32,Low,10
ST15,SKU00317,324,81,26,2025-08-05,243,298,4.0,Low,10
ST18,SKU04035,0,55,18,2025-10-12,-55,-18,0.0,Critical,100
ST20,SKU04633,0,23,10,2025-10-12,-23,-10,0.0,Critical,100
ST08,SKU03347,101,22,9,2025-07-30,79,92,4.590909090909091,Low,10
ST16,SKU03171,0,38,9,2025-08-21,-38,-9,0.0,Critical,100
ST09,SKU04215,386,72,33,2025-06-29,314,353,5.361111111111111,Low,10
ST28,SKU04228,222,48,14,2025-07-08,174,208,4.625,Low,10
ST05,SKU01063,152,28,13,2025-06-19,124,139,5.428571428571429,Low,10
ST10,SKU01407,451,85,39,2025-08-09,366,412,5.305882352941176,Low,10
ST24,SKU03291,168,43,10,2025-08-24,125,158,3.9069767441860463,Low,10
ST22,SKU04679,225,40,14,2025-06-24,185,211,5.625,Low,10
ST21,SKU00024,205,46,21,2025-07-11,159,184,4.456521739130435,Low,10
ST26,SKU03108,116,25,11,2025-08-29,91,105,4.64,Low,10
ST19,SKU02129,306,92,35,2025-06-07,214,271,3.3260869565217392,Low,10
ST12,SKU03173,443,77,38,2025-05-16,366,405,5.753246753246753,Low,10
ST05,SKU04217,374,75,17,2025-07-08,299,357,4.986666666666666,Low,10
ST12,SKU00958,544,96,44,2025-07-22,448,500,5.666666666666667,Low,10
ST29,SKU04574,0,97,45,2025-09-13,-97,-45,0.0,Critical,100
ST03,SKU03353,0,42,12,2025-09-09,-42,-12,0.0,Critical,100
ST20,SKU02768,64,21,4,2025-06-23,43,60,3.0476190476190474,Low,10
ST20,SKU00553,213,42,20,2025-07-16,171,193,5.071428571428571,Low,10
ST27,SKU01495,323,88,34,2025-06-26,235,289,3.6704545454545454,Low,10
ST16,SKU03063,0,65,17,2025-08-28,-65,-17,0.0,Critical,100
ST09,SKU04107,169,34,17,2025-06-20,135,152,4.970588235294118,Low,10
ST15,SKU03592,158,52,16,2025-05-16,106,142,3.0384615384615383,Low,10
ST03,SKU04292,258,45,14,2025-06-10,213,244,5.733333333333333,Low,10
ST08,SKU02421,375,92,39,2025-05-07,283,336,4.076086956521739,Low,10
ST18,SKU00894,333,89,32,2025-06-11,244,301,3.741573033707865,Low,10
ST13,SKU00550,118,24,11,2025-05-15,94,107,4.916666666666667,Low,10
ST14,SKU03633,0,24,10,2025-09-07,-24,-10,0.0,Critical,100
ST21,SKU04346,0,72,20,2025-09-22,-72,-20,0.0,Critical,100
ST19,SKU04236,334,100,20,2025-08-03,234,314,3.34,Low,10
ST24,SKU04580,376,88,34,2025-07-26,288,342,4.2727272727272725,Low,10
ST17,SKU01423,335,72,33,2025-09-02,263,302,4.652777777777778,Low,10
ST15,SKU00330,297,80,29,2025-08-19,217,268,3.7125,Low,10
ST20,SKU02660,0,58,25,2025-09-09,-58,-25,0.0,Critical,100
ST30,SKU01133,209,42,11,2025-07-17,167,198,4.976190476190476,Low,10
ST09,SKU04228,432,99,36,2025-08-13,333,396,4.363636363636363,Low,10
ST23,SKU01911,328,67,30,2025-07-23,261,298,4.895522388059701,Low,10
ST02,SKU01034,340,69,29,2025-06-22,271,311,4.927536231884058,Low,10
ST05,SKU03520,474,81,22,2025-08-31,393,452,5.851851851851852,Low,10
ST05,SKU03291,231,39,10,2025-08-19,192,221,5.923076923076923,Low,10
ST17,SKU00376,0,24,9,2025-09-05,-24,-9,0.0,Critical,100
ST10,SKU01420,0,72,15,2025-09-17,-72,-15,0.0,Critical,100
ST29,SKU01662,0,59,13,2025-09-12,-59,-13,0.0,Critical,100
ST24,SKU01318,119,26,9,2025-08-22,93,110,4.576923076923077,Low,10
ST29,SKU01433,281,90,19,2025-06-02,191,262,3.1222222222222222,Low,10
ST20,SKU03828,436,93,20,2025-06-29,343,416,4.688172043010753,Low,10
ST15,SKU03484,133,36,8,2025-08-01,97,125,3.6944444444444446,Low,10
ST14,SKU01310,354,72,18,2025-08-21,282,336,4.916666666666667,Low,10
ST07,SKU00331,442,100,32,2025-06-22,342,410,4.42,Low,10
ST13,SKU04054,362,72,29,2025-07-01,290,333,5.027777777777778,Low,10
ST15,SKU04652,203,61,13,2025-07-28,142,190,3.3278688524590163,Low,10
ST01,SKU00553,296,56,15,2025-05-11,240,281,5.285714285714286,Low,10
ST01,SKU02768,119,33,13,2025-08-10,86,106,3.606060606060606,Low,10
ST23,SKU04476,0,85,29,2025-09-21,-85,-29,0.0,Critical,100
ST20,SKU04996,336,73,15,2025-07-08,263,321,4.602739726027397,Low,10
ST28,SKU04591,424,82,24,2025-08-04,342,400,5.170731707317073,Low,10
ST14,SKU04693,419,94,44,2025-06-03,325,375,4.457446808510638,Low,10
ST28,SKU02376,247,66,14,2025-06-21,181,233,3.742424242424242,Low,10
ST14,SKU00263,0,93,32,2025-09-17,-93,-32,0.0,Critical,100
ST12,SKU02368,0,59,12,2025-10-04,-59,-12,0.0,Critical,100
ST07,SKU04653,234,53,18,2025-07-19,181,216,4.415094339622642,Low,10
ST05,SKU04580,188,54,16,2025-08-13,134,172,3.4814814814814814,Low,10
ST05,SKU00150,320,57,16,2025-06-05,263,304,5.614035087719298,Low,10
ST29,SKU02722,294,89,34,2025-06-01,205,260,3.303370786516854,Low,10
ST29,SKU00507,302,96,25,2025-06-10,206,277,3.1458333333333335,Low,10
ST27,SKU04073,506,95,45,2025-07-23,411,461,5.326315789473684,Low,10
ST15,SKU02558,282,50,20,2025-05-06,232,262,5.64,Low,10
ST09,SKU02484,0,75,21,2025-08-26,-75,-21,0.0,Critical,100
ST04,SKU04126,0,86,31,2025-08-13,-86,-31,0.0,Critical,100
ST23,SKU00167,361,99,33,2025-07-04,262,328,3.6464646464646466,Low,10
ST05,SKU01547,0,68,14,2025-09-18,-68,-14,0.0,Critical,100
ST12,SKU04475,492,97,24,2025-05-29,395,468,5.072164948453608,Low,10
ST24,SKU03546,0,62,25,2025-10-07,-62,-25,0.0,Critical,100
ST05,SKU01318,212,68,20,2025-07-13,144,192,3.1176470588235294,Low,10
ST17,SKU00389,347,72,24,2025-05-07,275,323,4.819444444444445,Low,10
ST01,SKU03828,348,59,17,2025-07-14,289,331,5.898305084745763,Low,10
ST30,SKU02543,0,69,19,2025-09-17,-69,-19,0.0,Critical,100
ST26,SKU03592,311,62,13,2025-05-15,249,298,5.016129032258065,Low,10
ST24,SKU02728,341,72,29,2025-05-14,269,312,4.736111111111111,Low,10
ST19,SKU00169,0,54,26,2025-10-04,-54,-26,0.0,Critical,100
ST03,SKU03837,201,36,10,2025-07-11,165,191,5.583333333333333,Low,10
ST29,SKU00628,0,87,22,2025-09-09,-87,-22,0.0,Critical,100
ST15,SKU04894,90,23,11,2025-05-06,67,79,3.9130434782608696,Low,10
ST27,SKU04194,343,77,33,2025-06-18,266,310,4.454545454545454,Low,10
ST01,SKU04996,340,80,22,2025-06-08,260,318,4.25,Low,10
ST23,SKU04489,0,68,30,2025-09-02,-68,-30,0.0,Critical,100
ST09,SKU04591,402,77,19,2025-07-01,325,383,5.220779220779221,Low,10
ST09,SKU02376,358,85,23,2025-07-13,273,335,4.211764705882353,Low,10
ST07,SKU03727,0,38,17,2025-09-25,-38,-17,0.0,Critical,100
ST26,SKU00330,271,68,18,2025-06-06,203,253,3.985294117647059,Low,10
ST19,SKU01337,192,45,9,2025-08-24,147,183,4.266666666666667,Low,10
ST20,SKU04191,0,93,19,2025-09-18,-93,-19,0.0,Critical,100
ST30,SKU04879,263,84,24,2025-06-20,179,239,3.130952380952381,Low,10
ST13,SKU01034,104,21,8,2025-07-04,83,96,4.9523809523809526,Low,10
ST30,SKU00449,355,88,43,2025-08-04,267,312,4.034090909090909,Low,10
ST09,SKU03773,256,63,28,2025-05-12,193,228,4.063492063492063,Low,10
ST11,SKU00170,101,30,13,2025-06-12,71,88,3.3666666666666667,Low,10
ST16,SKU02500,290,81,30,2025-07-04,209,260,3.580246913580247,Low,10
ST16,SKU00285,0,56,14,2025-10-08,-56,-14,0.0,Critical,100
ST02,SKU00350,377,87,32,2025-06-18,290,345,4.333333333333333,Low,10
ST19,SKU04491,167,42,11,2025-08-04,125,156,3.9761904761904763,Low,10
ST29,SKU00978,230,57,23,2025-08-15,173,207,4.035087719298246,Low,10
ST29,SKU02964,266,66,25,2025-07-28,200,241,4.03030303030303,Low,10
ST10,SKU02722,247,42,14,2025-06-29,205,233,5.880952380952381,Low,10
ST29,SKU00749,350,89,35,2025-05-17,261,315,3.932584269662921,Low,10
ST08,SKU04073,140,38,16,2025-07-29,102,124,3.6842105263157894,Low,10
ST18,SKU04532,121,29,6,2025-06-09,92,115,4.172413793103448,Low,10
ST18,SKU00331,254,50,24,2025-07-03,204,230,5.08,Low,10
ST25,SKU03259,0,54,14,2025-09-09,-54,-14,0.0,Critical,100
ST30,SKU03603,453,93,26,2025-08-05,360,427,4.870967741935484,Low,10
ST04,SKU00167,510,86,37,2025-07-15,424,473,5.930232558139535,Low,10
ST28,SKU00524,369,64,21,2025-05-07,305,348,5.765625,Low,10
ST02,SKU03504,497,85,34,2025-08-06,412,463,5.847058823529411,Low,10
ST07,SKU03848,251,78,31,2025-05-25,173,220,3.217948717948718,Low,10
ST21,SKU01568,96,21,8,2025-07-24,75,88,4.571428571428571,Low,10
ST12,SKU04717,296,54,21,2025-08-03,242,275,5.481481481481482,Low,10
ST12,SKU00516,431,81,16,2025-07-01,350,415,5.320987654320987,Low,10
ST15,SKU03968,276,76,37,2025-06-09,200,239,3.6315789473684212,Low,10
ST30,SKU04771,260,85,21,2025-05-27,175,239,3.0588235294117645,Low,10
ST11,SKU00291,0,98,34,2025-08-31,-98,-34,0.0,Critical,100
ST28,SKU03907,0,89,36,2025-08-14,-89,-36,0.0,Critical,100
ST16,SKU04607,295,66,16,2025-08-18,229,279,4.46969696969697,Low,10
ST11,SKU00062,0,75,26,2025-09-12,-75,-26,0.0,Critical,100
ST11,SKU02277,350,97,20,2025-06-30,253,330,3.6082474226804124,Low,10
ST21,SKU00521,219,42,9,2025-07-18,177,210,5.214285714285714,Low,10
ST02,SKU04443,314,86,28,2025-05-22,228,286,3.6511627906976742,Low,10
ST05,SKU02728,223,52,24,2025-07-31,171,199,4.288461538461538,Low,10
ST08,SKU04194,175,39,17,2025-07-26,136,158,4.487179487179487,Low,10
ST15,SKU00935,183,48,12,2025-09-02,135,171,3.8125,Low,10
ST25,SKU03609,128,38,16,2025-05-22,90,112,3.3684210526315788,Low,10
ST18,SKU04653,173,34,7,2025-06-13,139,166,5.088235294117647,Low,10
ST04,SKU04489,0,91,21,2025-10-09,-91,-21,0.0,Critical,100
ST28,SKU00645,151,43,18,2025-08-20,108,133,3.511627906976744,Low,10
ST07,SKU01754,128,40,19,2025-08-17,88,109,3.2,Low,10
ST22,SKU03311,78,24,8,2025-08-15,54,70,3.25,Low,10
ST01,SKU02205,170,38,10,2025-06-04,132,160,4.473684210526316,Low,10
ST13,SKU03491,326,56,14,2025-06-25,270,312,5.821428571428571,Low,10
ST30,SKU00691,302,51,15,2025-08-08,251,287,5.921568627450981,Low,10
ST25,SKU02333,0,25,7,2025-08-25,-25,-7,0.0,Critical,100
ST19,SKU02747,0,74,37,2025-08-07,-74,-37,0.0,Critical,100
ST19,SKU00532,311,64,23,2025-05-16,247,288,4.859375,Low,10
ST10,SKU00978,242,43,13,2025-08-29,199,229,5.627906976744186,Low,10
ST10,SKU02964,135,44,19,2025-07-28,91,116,3.0681818181818183,Low,10
ST29,SKU00991,375,78,34,2025-06-16,297,341,4.8076923076923075,Low,10
ST10,SKU00749,69,23,6,2025-06-21,46,63,3.0,Low,10
ST27,SKU00127,153,34,11,2025-08-11,119,142,4.5,Low,10
ST09,SKU00524,146,36,11,2025-06-11,110,135,4.055555555555555,Low,10
ST26,SKU04894,299,93,22,2025-07-12,206,277,3.21505376344086,Low,10
ST17,SKU03088,0,31,7,2025-08-23,-31,-7,0.0,Critical,100
ST29,SKU04145,173,40,20,2025-08-13,133,153,4.325,Low,10
ST11,SKU02519,324,76,19,2025-06-06,248,305,4.2631578947368425,Low,10
ST23,SKU03805,222,39,15,2025-07-11,183,207,5.6923076923076925,Low,10
ST11,SKU04505,210,45,18,2025-08-20,165,192,4.666666666666667,Low,10
ST07,SKU03043,134,43,15,2025-08-16,91,119,3.116279069767442,Low,10
ST19,SKU04854,352,87,25,2025-07-12,265,327,4.045977011494253,Low,10
ST22,SKU00170,440,88,41,2025-06-08,352,399,5.0,Low,10
ST29,SKU01112,165,43,13,2025-06-02,122,152,3.8372093023255816,Low,10
ST08,SKU02221,95,28,7,2025-06-26,67,88,3.392857142857143,Low,10
ST25,SKU01407,316,72,31,2025-06-18,244,285,4.388888888888889,Low,10
ST09,SKU00645,194,54,21,2025-05-09,140,173,3.5925925925925926,Low,10
ST10,SKU02267,271,50,13,2025-05-20,221,258,5.42,Low,10
ST10,SKU00052,258,83,35,2025-08-19,175,223,3.108433734939759,Low,10
ST19,SKU01592,391,66,17,2025-08-12,325,374,5.924242424242424,Low,10
